proteinID,LFQ.intensity.PD1,LFQ.intensity.PD2,LFQ.intensity.PD3,LFQ.intensity.PD4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.PD1,impute_LFQ.intensity.PD2,impute_LFQ.intensity.PD3,impute_LFQ.intensity.PD4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
P54577,22.212910737632374,21.571541573486265,21.91016692566969,21.771769929018983,21.276056231959856,20.60095823133701,21.003193963297942,20.951128164042736,22.212910737632374,21.571541573486265,21.91016692566969,21.771769929018983,21.276056231959856,20.60095823133701,21.003193963297942,20.951128164042736,0.003325819616610752,2.4781013094264814,-0.9087631437924415,-4.70009934436678,0.003325819616610752,6,YARS1
P54578,21.148985427734754,20.832599557523768,20.918816661915326,21.214838463559957,NA,20.36046133111009,20.497360690796004,20.675729664894583,21.148985427734754,20.832599557523768,20.918816661915326,21.214838463559957,17.77776977529011,20.36046133111009,20.497360690796004,20.675729664894583,0.13352644375664707,0.8744327175179323,-1.200979662160755,-1.7344747848593192,0.13352644375664707,8,USP14
P54725,19.093752819973894,19.24609109111579,19.131193804981905,NA,21.136523077180218,19.957164405206857,19.88948316795716,19.599197330431156,19.093752819973894,19.24609109111579,19.131193804981905,18.376865718031038,21.136523077180218,19.957164405206857,19.88948316795716,19.599197330431156,0.023579798374092898,1.6274599127860203,1.183616136668192,3.0139620284118673,0.023579798374092898,1,RAD23A
P54727,22.048864654981415,22.13702364362177,21.793166688268556,21.905216577540646,25.122064911929577,24.257674425000648,24.276468063346353,23.88966883104742,22.048864654981415,22.13702364362177,21.793166688268556,21.905216577540646,25.122064911929577,24.257674425000648,24.276468063346353,23.88966883104742,1.1294325618260847e-4,3.9471396955990183,2.4154011667279036,8.888310059455176,1.1294325618260847e-4,1,RAD23B
P54819,22.129213829122413,21.36495537848191,21.33298059468798,21.78855425910638,23.80360929385878,23.215386653457262,23.23483789191234,22.762797262498232,22.129213829122413,21.36495537848191,21.33298059468798,21.78855425910638,23.80360929385878,23.215386653457262,23.23483789191234,22.762797262498232,0.0013659027241894918,2.8645802288038453,1.6002317600819822,5.611849864284507,0.0013659027241894918,4,AK2
P54886,20.547267351013275,21.322511342126717,20.709861265429634,20.578099919313335,19.622459407900255,20.31218720750155,19.905995090713304,20.31384846939112,20.547267351013275,21.322511342126717,20.709861265429634,20.578099919313335,19.622459407900255,20.31218720750155,19.905995090713304,20.31384846939112,0.02299798534793268,1.638310207051891,-0.7508124255941837,-3.0333714258720925,0.02299798534793268,13,ALDH18A1
P54920,20.90807885021267,20.4354261019016,20.7347956057591,21.115467903867856,20.597597950537217,20.891709549634943,20.839612859549064,21.063618904970998,20.90807885021267,20.4354261019016,20.7347956057591,21.115467903867856,20.597597950537217,20.891709549634943,20.839612859549064,21.063618904970998,0.7837015523207231,0.10584929300028448,0.04969270073774723,0.2870881827848986,0.7837015523207231,8,"NAPA"
P55010,NA,NA,NA,NA,NA,20.168030573162277,20.490815629786088,19.930644948907936,17.57657251038193,17.768535989972964,18.445774311511162,17.60338013824801,18.056541889216543,20.168030573162277,20.490815629786088,19.930644948907936,0.020970598432221113,1.678389176015195,1.812942522739693,3.105433447042006,0.020970598432221113,8,EIF5
P55060,19.83614900424549,20.18966532714133,19.0412901752376,20.672539291152457,NA,18.852517317838345,19.06286830031326,19.481543248580486,19.83614900424549,20.18966532714133,19.0412901752376,20.672539291152457,17.69737369912452,18.852517317838345,19.06286830031326,19.481543248580486,0.06448392462473262,1.190548538340126,-1.1613353079800675,-2.260724606237643,0.06448392462473262,14,CSE1L
P55072,24.517132067779865,24.221107974670225,24.012908196776113,24.096756970011267,23.624553632561735,23.3117438810662,23.273269733251563,23.41441685239264,24.517132067779865,24.221107974670225,24.012908196776113,24.096756970011267,23.624553632561735,23.3117438810662,23.273269733251563,23.41441685239264,0.0010108525966684209,2.9953121689596984,-0.8059802774913329,-5.9465463144451265,0.0010108525966684209,12,VCP
P55084,22.43519716527237,21.948029231462836,22.67154624959114,22.066512318666994,22.01389647248084,21.444149447998143,21.73665461601962,21.87818715310808,22.43519716527237,21.948029231462836,22.67154624959114,22.066512318666994,22.01389647248084,21.444149447998143,21.73665461601962,21.87818715310808,0.047801875794688135,1.3205550608921022,-0.5120993188466656,-2.480053506165566,0.047801875794688135,5,HADHB
P55145,NA,NA,NA,NA,22.02998812708972,21.465430890711634,21.398326185050344,20.144946960049236,17.816540254565883,18.74767984836756,18.255657652956973,18.262670221088666,22.02998812708972,21.465430890711634,21.398326185050344,20.144946960049236,5.029321615010447e-4,3.2984905912316775,2.989036046480461,6.780983543334206,5.029321615010447e-4,8,MANF
P55209,22.812116968377076,22.396184563821194,22.951697358720292,22.650467167177723,22.418411633763988,22.078972964234943,22.418514578626645,22.12117176622999,22.812116968377076,22.396184563821194,22.951697358720292,22.650467167177723,22.418411633763988,22.078972964234943,22.418514578626645,22.12117176622999,0.025953284896574204,1.5858076658629563,-0.4433487788101793,-2.9398328304831436,0.025953284896574204,5,"NAP1L1"
P55265,20.24609109111579,21.04873164478993,19.92144872076827,20.990993072488983,19.984540844138163,20.525830462243942,20.44990227085268,20.694895151892133,20.24609109111579,21.04873164478993,19.92144872076827,20.990993072488983,19.984540844138163,20.525830462243942,20.44990227085268,20.694895151892133,0.6787285746233556,0.16830386652974377,-0.13802395000901768,-0.43506481750584425,0.6787285746233556,21,ADAR
P55327,21.467422463420075,NA,22.500670742277734,20.911886401634856,NA,NA,NA,NA,21.467422463420075,17.919778590365254,22.500670742277734,20.911886401634856,18.008928345685014,17.571770576383074,17.055258615778204,18.310936802665314,0.02722077742695153,1.5650994754804546,-2.9632159642965767,-2.9031959365034763,0.02722077742695153,1,TPD52
P55769,NA,NA,NA,NA,23.420983054177185,23.304938375594148,23.338921320464213,22.623638620477813,17.414652356536156,17.232871806079174,17.875980588655903,18.999871439503227,23.420983054177185,23.304938375594148,23.338921320464213,22.623638620477813,1.9426575444761367e-5,4.71160375094548,5.291276294984726,12.092235613649326,1.9426575444761367e-5,4,SNU13
P55786,22.281301834432405,22.676074147952786,22.910423147753257,22.79026575936251,20.99707194974213,21.652897476961208,21.526164889442597,21.958191600010586,22.281301834432405,22.676074147952786,22.910423147753257,22.79026575936251,20.99707194974213,21.652897476961208,21.526164889442597,21.958191600010586,0.0034544683562941995,2.4616187811968366,-1.1309347433361125,-4.663573888215643,0.0034544683562941995,12,NPEPPS
P55809,21.999344941372666,22.77104449081793,22.315756558681663,22.33761536929514,22.518765516110015,22.256638316242803,22.483035368371368,22.5273347745241,21.999344941372666,22.77104449081793,22.315756558681663,22.33761536929514,22.518765516110015,22.256638316242803,22.483035368371368,22.5273347745241,0.6154637269141545,0.2107975376396218,0.090503153770225,0.5295079225561516,0.6154637269141545,8,OXCT1
P55884,22.254535030873818,22.172005026402044,21.979769873147188,21.888888885454183,21.580126047376933,21.490032141861928,21.455582080980275,21.9366451271575,22.254535030873818,22.172005026402044,21.979769873147188,21.888888885454183,21.580126047376933,21.490032141861928,21.455582080980275,21.9366451271575,0.01636331329390146,1.7861287544808653,-0.45820335462514805,-3.3021820611035837,0.01636331329390146,7,EIF3B
P55957,NA,21.0371125615231,NA,20.902275002373557,20.719669567236178,22.581896578230676,22.041029428489118,22.11384770117436,18.100793350557524,21.0371125615231,18.071835757303614,20.902275002373557,20.719669567236178,22.581896578230676,22.041029428489118,22.11384770117436,0.04476054564463019,1.3491046279299344,2.336106650843135,2.5286606666048694,0.04476054564463019,3,BID
P56192,22.095936521089627,22.622924061255233,22.028842248285578,22.69629687840348,19.88588401347929,21.078940399593197,20.872223967611554,21.659184120265138,22.095936521089627,22.622924061255233,22.028842248285578,22.69629687840348,19.88588401347929,21.078940399593197,20.872223967611554,21.659184120265138,0.010764817508474727,1.9679933281938804,-1.4869418020211853,-3.6454337830059247,0.010764817508474727,21,MARS1
P56279,21.64640753087846,NA,NA,NA,23.858611665900973,21.704467691613484,22.676698313919598,22.109741401082424,21.64640753087846,18.156818458285336,17.79424481647205,17.282307099800928,23.858611665900973,21.704467691613484,22.676698313919598,22.109741401082424,0.012428126180216013,1.9055943460918816,3.8674352917699224,3.5259791169411767,0.012428126180216013,1,TCL1A
P56537,23.06009294144353,22.908756890230904,22.948296643164653,22.618517242831068,23.887997002447534,22.660338058635162,23.145040282999464,22.950167138506576,23.06009294144353,22.908756890230904,22.948296643164653,22.618517242831068,23.887997002447534,22.660338058635162,23.145040282999464,22.950167138506576,0.3582284549929404,0.44583992000681943,0.2769696912296453,0.994835544689153,0.3582284549929404,9,EIF6
P56556,NA,19.89628509545325,NA,19.56352028797186,19.83164125396551,20.046068862489367,NA,20.160418036985973,19.340316819583258,19.89628509545325,17.77480969976986,19.56352028797186,19.83164125396551,20.046068862489367,18.59418135025404,20.160418036985973,0.41908994780560915,0.3776927559280522,0.5143444002291666,0.8673344888605493,0.41908994780560915,0,NDUFA6
P58546,22.528193677813487,22.33136856843414,NA,22.780146444388954,24.3749099951274,23.103079663120514,23.82094476072728,23.049612608901057,22.528193677813487,22.33136856843414,17.83798937871516,22.780146444388954,24.3749099951274,23.103079663120514,23.82094476072728,23.049612608901057,0.11954422308709876,0.9224714060978899,2.217712239631126,1.8143995642985016,0.11954422308709876,3,MTPN
P59998,24.34068791377416,24.158308281737447,24.701921923191815,24.500998899599015,24.18207544041914,24.488059296477328,24.340552098754912,24.299917875460245,24.34068791377416,24.158308281737447,24.701921923191815,24.500998899599015,24.18207544041914,24.488059296477328,24.340552098754912,24.299917875460245,0.48606610379817083,0.3133046637365829,-0.097828076797704,-0.7420730361728198,0.48606610379817083,2,ARPC4
P60174,25.93190666135577,25.78241798794603,25.25724280344443,25.404673578229243,26.77592911254542,25.871923280857466,26.000927032547995,25.485297686988694,25.93190666135577,25.78241798794603,25.25724280344443,25.404673578229243,26.77592911254542,25.871923280857466,26.000927032547995,25.485297686988694,0.21027104252273118,0.6772205320616812,0.43945902049102514,1.4027112029883237,0.21027104252273118,5,TPI1
P60228,21.82465891422407,21.462288578017958,21.471794269919712,21.8773260772968,20.825862502874354,20.977360987838264,21.28754330381737,21.348516374234013,21.82465891422407,21.462288578017958,21.471794269919712,21.8773260772968,20.825862502874354,20.977360987838264,21.28754330381737,21.348516374234013,0.01673700196971943,1.7763223327593614,-0.5491961676736352,-3.284082567228995,0.01673700196971943,7,EIF3E
P60468,NA,NA,19.707099577862305,NA,21.08427120023993,20.970917560274188,21.096226144577837,20.813781191217036,17.08350765395576,17.863543829183758,19.707099577862305,17.863899571449757,21.08427120023993,20.970917560274188,21.096226144577837,20.813781191217036,0.002217446796518959,2.654146791453586,2.8617863659643525,5.1018137041529705,0.002217446796518959,1,SEC61B
P60520,NA,NA,NA,NA,21.29742904727516,21.091004005111643,21.101172936241134,NA,17.859754523905604,17.086237002471268,18.8902371843161,18.87959155130706,21.29742904727516,21.091004005111643,21.101172936241134,17.62049833679825,0.0780322553649734,1.1077258404969041,2.0985710158565425,2.1223259364874467,0.0780322553649734,1,GABARAPL2
P60660,23.9985188132488,23.61087975805913,23.99989543075868,24.005131767539435,26.177216342960925,26.05185829461284,26.24379808078024,25.767820950679674,23.9985188132488,23.61087975805913,23.99989543075868,24.005131767539435,26.177216342960925,26.05185829461284,26.24379808078024,25.767820950679674,5.477506945717604e-6,5.261417063062571,2.156566974856908,15.024529495698495,5.477506945717604e-6,3,MYL6
P60709,31.078773494266404,31.21083091163959,31.13650645383063,30.928677466586013,30.23774421120634,30.228484776203462,30.324315301744814,30.29098870961062,31.078773494266404,31.21083091163959,31.13650645383063,30.928677466586013,30.23774421120634,30.228484776203462,30.324315301744814,30.29098870961062,1.3977240755254632e-5,4.854578554129672,-0.8183138318893484,-12.797979692716611,1.3977240755254632e-5,6,ACTB
P60842,24.200452050854654,24.28736011607782,24.365996640412256,24.409569625162103,24.489652486881468,24.05779808763116,24.262413758947588,24.05878911981225,24.200452050854654,24.28736011607782,24.365996640412256,24.409569625162103,24.489652486881468,24.05779808763116,24.262413758947588,24.05878911981225,0.41461046662574486,0.38235973856529104,-0.09868124480859564,-0.8762180014495348,0.41461046662574486,4,EIF4A1
P60866,24.797833668284454,24.37092574779843,24.735053944920125,24.535758530799185,26.547514479521755,26.238523404751685,26.08654865609457,25.528593132186476,24.797833668284454,24.37092574779843,24.735053944920125,24.535758530799185,26.547514479521755,26.238523404751685,26.08654865609457,25.528593132186476,7.110851740813864e-4,3.148078376178698,1.4904019451880757,6.356383188603412,7.110851740813864e-4,2,RPS20
P60891,19.869831774807693,19.859070645148034,NA,20.12047583596676,19.094603503658103,NA,20.032546217048996,20.27662424450347,19.869831774807693,19.859070645148034,18.337125802258726,20.12047583596676,19.094603503658103,17.117518438675532,20.032546217048996,20.27662424450347,0.6319774586635469,0.19929841183252206,-0.41630291357378013,-0.5043796292205299,0.6319774586635469,9,PRPS1
P60900,24.08586012515984,23.49704389078913,23.96393394111845,23.705881240241,24.62962031660776,23.713977134251547,23.961639746686178,23.739438647623956,24.08586012515984,23.49704389078913,23.96393394111845,23.705881240241,24.62962031660776,23.713977134251547,23.961639746686178,23.739438647623956,0.4601433616981788,0.3371068389827358,0.1979891619652534,0.788999845047746,0.4601433616981788,8,PSMA6
P60953,21.29910738045756,20.80278139358169,20.74460064706215,21.43832282574956,20.672107617937517,20.911081795664256,20.59450320919971,20.672193962914104,21.29910738045756,20.80278139358169,20.74460064706215,21.43832282574956,20.672107617937517,20.911081795664256,20.59450320919971,20.672193962914104,0.10429701027847624,0.9817281406450886,-0.3587314152838452,-1.9128358900274134,0.10429701027847624,6,CDC42
P61006,21.662143317211807,22.019031410574513,21.481582664323913,22.17602945304798,20.267966225537712,21.677838333766264,21.427007912275457,21.485223971657064,21.662143317211807,22.019031410574513,21.481582664323913,22.17602945304798,20.267966225537712,21.677838333766264,21.427007912275457,21.485223971657064,0.13350326396835402,0.8745081162760585,-0.6201876004804276,-1.7346003758492345,0.13350326396835402,3,RAB8A
P61019,20.320915105486673,20.75099151469087,NA,20.521619608057282,NA,20.386691907205854,NA,19.875347400441633,20.320915105486673,20.75099151469087,17.432832370733582,20.521619608057282,18.126903692338935,20.386691907205854,17.761097158807758,19.875347400441633,0.5037533066657043,0.29778209010749784,-0.7190796100435577,-0.7110337480564263,0.5037533066657043,3,RAB2A
